"Plot-Titel: GDB"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047844, SEN S/N: 21047844, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047844, SEN S/N: 21047844, LBL: Lux)"
291,01.10.22 01:12:39 PM,4.934,1722.2
292,01.10.22 02:12:39 PM,4.207,645.8
293,01.10.22 03:12:39 PM,2.943,269.1
294,01.10.22 04:12:39 PM,2.088,43.1
295,01.10.22 05:12:39 PM,1.221,0.0
296,01.10.22 06:12:39 PM,0.674,0.0
297,01.10.22 07:12:39 PM,-0.774,0.0
298,01.10.22 08:12:39 PM,-1.570,0.0
299,01.10.22 09:12:39 PM,-1.799,0.0
300,01.10.22 10:12:39 PM,-2.494,0.0
301,01.10.22 11:12:39 PM,-2.494,0.0
302,01.11.22 12:12:39 AM,-2.727,0.0
303,01.11.22 01:12:39 AM,-2.844,0.0
304,01.11.22 02:12:39 AM,-2.727,0.0
305,01.11.22 03:12:39 AM,-2.962,0.0
306,01.11.22 04:12:39 AM,-2.844,0.0
307,01.11.22 05:12:39 AM,-2.727,0.0
308,01.11.22 06:12:39 AM,-2.610,0.0
309,01.11.22 07:12:39 AM,-2.727,0.0
310,01.11.22 08:12:39 AM,-2.727,43.1
311,01.11.22 09:12:39 AM,-2.610,538.2
312,01.11.22 10:12:39 AM,-2.030,1248.6
313,01.11.22 11:12:39 AM,-1.570,2927.8
314,01.11.22 12:12:39 PM,1.764,14466.8
315,01.11.22 01:12:39 PM,2.730,7233.4
316,01.11.22 02:12:39 PM,2.410,6200.0
317,01.11.22 03:12:39 PM,0.674,2325.0
318,01.11.22 04:12:39 PM,-1.228,279.9
319,01.11.22 05:12:39 PM,-2.844,0.0
320,01.11.22 06:12:39 PM,-3.911,0.0
321,01.11.22 07:12:39 PM,-3.316,0.0
322,01.11.22 08:12:39 PM,-3.792,0.0
323,01.11.22 09:12:39 PM,-3.911,0.0
324,01.11.22 10:12:39 PM,-3.079,0.0
325,01.11.22 11:12:39 PM,-2.727,0.0
326,01.12.22 12:12:39 AM,-2.844,0.0
327,01.12.22 01:12:39 AM,-2.844,0.0
328,01.12.22 02:12:39 AM,-2.844,0.0
329,01.12.22 03:12:39 AM,-2.494,0.0
330,01.12.22 04:12:39 AM,-2.145,0.0
331,01.12.22 05:12:39 AM,-1.914,0.0
332,01.12.22 06:12:39 AM,-1.684,0.0
333,01.12.22 07:12:39 AM,-1.570,0.0
334,01.12.22 08:12:39 AM,-1.456,75.3
335,01.12.22 09:12:39 AM,-0.325,2497.2
336,01.12.22 10:12:39 AM,0.784,2755.6
337,01.12.22 11:12:39 AM,1.548,2755.6
338,01.12.22 12:12:39 PM,2.730,2152.8
339,01.12.22 01:12:39 PM,2.624,1463.9
340,01.12.22 02:12:39 PM,2.517,871.9
341,01.12.22 03:12:39 PM,2.517,462.9
342,01.12.22 04:12:39 PM,2.517,43.1
343,01.12.22 05:12:39 PM,2.624,0.0
344,01.12.22 06:12:39 PM,2.410,0.0
345,01.12.22 07:12:39 PM,2.517,0.0
346,01.12.22 08:12:39 PM,2.837,0.0
347,01.12.22 09:12:39 PM,3.049,0.0
348,01.12.22 10:12:39 PM,3.049,0.0
349,01.12.22 11:12:39 PM,3.367,0.0
350,01.13.22 12:12:39 AM,3.578,0.0
351,01.13.22 01:12:39 AM,3.683,0.0
352,01.13.22 02:12:39 AM,3.893,0.0
353,01.13.22 03:12:39 AM,3.893,0.0
354,01.13.22 04:12:39 AM,3.893,0.0
355,01.13.22 05:12:39 AM,3.683,0.0
356,01.13.22 06:12:39 AM,3.578,0.0
357,01.13.22 07:12:39 AM,3.472,0.0
358,01.13.22 08:12:39 AM,3.683,10.8
359,01.13.22 09:12:39 AM,3.788,441.3
360,01.13.22 10:12:39 AM,3.998,818.1
361,01.13.22 11:12:39 AM,4.102,1033.3
362,01.13.22 12:12:39 PM,4.207,1227.1
363,01.13.22 01:12:39 PM,4.519,1550.0
364,01.13.22 02:12:39 PM,4.727,828.8
365,01.13.22 03:12:39 PM,4.831,839.6
366,01.13.22 04:12:39 PM,4.727,32.3
367,01.13.22 05:12:39 PM,4.727,0.0
368,01.13.22 06:12:39 PM,4.831,0.0
369,01.13.22 07:12:39 PM,4.934,0.0
370,01.13.22 08:12:39 PM,5.244,0.0
371,01.13.22 09:12:39 PM,5.347,0.0
372,01.13.22 10:12:39 PM,5.347,0.0
373,01.13.22 11:12:39 PM,5.141,0.0
374,01.14.22 12:12:39 AM,5.347,0.0
375,01.14.22 01:12:39 AM,5.347,0.0
376,01.14.22 02:12:39 AM,5.450,0.0
377,01.14.22 03:12:39 AM,5.450,0.0
378,01.14.22 04:12:39 AM,5.244,0.0
379,01.14.22 05:12:39 AM,5.037,0.0
380,01.14.22 06:12:39 AM,5.141,0.0
381,01.14.22 07:12:39 AM,5.141,0.0
382,01.14.22 08:12:39 AM,5.141,21.5
383,01.14.22 09:12:39 AM,5.244,430.6
384,01.14.22 10:12:39 AM,5.244,753.5
385,01.14.22 11:12:39 AM,5.450,947.2
386,01.14.22 12:12:39 PM,6.268,1324.0
387,01.14.22 01:12:39 PM,6.370,1205.6
388,01.14.22 02:12:39 PM,6.268,1119.5
389,01.14.22 03:12:39 PM,6.268,559.7
390,01.14.22 04:12:39 PM,6.268,43.1
391,01.14.22 05:12:39 PM,6.166,0.0
392,01.14.22 06:12:39 PM,6.370,0.0
393,01.14.22 07:12:39 PM,5.655,0.0
394,01.14.22 08:12:39 PM,4.102,0.0
395,01.14.22 09:12:39 PM,3.155,0.0
396,01.14.22 10:12:39 PM,1.872,0.0
397,01.14.22 11:12:39 PM,1.548,0.0
398,01.15.22 12:12:39 AM,0.893,0.0
399,01.15.22 01:12:39 AM,0.453,0.0
400,01.15.22 02:12:39 AM,0.232,0.0
401,01.15.22 03:12:39 AM,0.010,0.0
402,01.15.22 04:12:39 AM,-0.102,0.0
403,01.15.22 05:12:39 AM,-0.325,0.0
404,01.15.22 06:12:39 AM,0.453,0.0
405,01.15.22 07:12:39 AM,0.674,0.0
406,01.15.22 08:12:39 AM,0.674,75.3
407,01.15.22 09:12:39 AM,0.784,958.0
408,01.15.22 10:12:39 AM,0.784,1205.6
409,01.15.22 11:12:39 AM,1.330,2755.6
410,01.15.22 12:12:39 PM,1.872,2411.1
411,01.15.22 01:12:39 PM,1.980,2325.0
412,01.15.22 02:12:39 PM,2.195,1550.0
413,01.15.22 03:12:39 PM,1.980,1550.0
414,01.15.22 04:12:39 PM,1.656,139.9
415,01.15.22 05:12:39 PM,1.439,0.0
416,01.15.22 06:12:39 PM,1.548,0.0
417,01.15.22 07:12:39 PM,1.764,0.0
418,01.15.22 08:12:39 PM,1.764,0.0
419,01.15.22 09:12:39 PM,1.656,0.0
420,01.15.22 10:12:39 PM,2.088,0.0
421,01.15.22 11:12:39 PM,2.088,0.0
422,01.16.22 12:12:39 AM,1.872,0.0
423,01.16.22 01:12:39 AM,1.872,0.0
424,01.16.22 02:12:39 AM,1.980,0.0
425,01.16.22 03:12:39 AM,1.112,0.0
426,01.16.22 04:12:39 AM,1.548,0.0
427,01.16.22 05:12:39 AM,0.121,0.0
428,01.16.22 06:12:39 AM,-0.437,0.0
429,01.16.22 07:12:39 AM,-0.662,0.0
430,01.16.22 08:12:39 AM,-1.114,193.8
431,01.16.22 09:12:39 AM,-0.213,2583.4
432,01.16.22 10:12:39 AM,1.221,4822.3
433,01.16.22 11:12:39 AM,1.872,3961.1
434,01.16.22 12:12:39 PM,0.893,1162.5
435,01.16.22 01:12:39 PM,1.548,1377.8
436,01.16.22 02:12:39 PM,2.195,624.3
437,01.16.22 03:12:39 PM,2.624,226.0
438,01.16.22 04:12:39 PM,2.943,10.8
439,01.16.22 05:12:39 PM,3.155,0.0
440,01.16.22 06:12:39 PM,3.683,0.0
441,01.16.22 07:12:39 PM,4.207,0.0
442,01.16.22 08:12:39 PM,4.623,0.0
443,01.16.22 09:12:39 PM,4.934,0.0
444,01.16.22 10:12:39 PM,5.037,0.0
445,01.16.22 11:12:39 PM,5.141,0.0
446,01.17.22 12:12:39 AM,5.141,0.0
447,01.17.22 01:12:39 AM,5.655,0.0
448,01.17.22 02:12:39 AM,6.064,0.0
449,01.17.22 03:12:39 AM,5.860,0.0
450,01.17.22 04:12:39 AM,5.860,0.0
451,01.17.22 05:12:39 AM,5.860,0.0
452,01.17.22 06:12:39 AM,5.655,0.0
453,01.17.22 07:12:39 AM,5.860,0.0
454,01.17.22 08:12:39 AM,5.244,43.1
455,01.17.22 09:12:39 AM,5.552,1636.1
456,01.17.22 10:12:39 AM,6.166,1636.1
457,01.17.22 11:12:39 AM,5.244,818.1
458,01.17.22 12:12:39 PM,3.155,3616.7
459,01.17.22 01:12:39 PM,3.155,3616.7
460,01.17.22 02:12:39 PM,3.472,2066.7
461,01.17.22 03:12:39 PM,4.519,2927.8
462,01.17.22 04:12:39 PM,3.261,505.9
463,01.17.22 05:12:39 PM,1.980,0.0
464,01.17.22 06:12:39 PM,1.439,0.0
465,01.17.22 07:12:39 PM,1.112,0.0
466,01.17.22 08:12:39 PM,0.563,0.0
467,01.17.22 09:12:39 PM,0.453,0.0
468,01.17.22 10:12:39 PM,0.232,0.0
469,01.17.22 11:12:39 PM,0.343,0.0
470,01.18.22 12:12:39 AM,-0.325,0.0
471,01.18.22 01:12:39 AM,-0.437,0.0
472,01.18.22 02:12:39 AM,-0.549,0.0
473,01.18.22 03:12:39 AM,-0.887,0.0
474,01.18.22 04:12:39 AM,-1.001,0.0
475,01.18.22 05:12:39 AM,-1.114,0.0
476,01.18.22 06:12:39 AM,-1.114,0.0
477,01.18.22 07:12:39 AM,-0.549,0.0
478,01.18.22 08:12:39 AM,-0.662,355.2
479,01.18.22 09:12:39 AM,1.003,8266.7
480,01.18.22 10:12:39 AM,3.683,6200.0
481,01.18.22 11:12:39 AM,4.415,5511.1
482,01.18.22 12:12:39 PM,5.757,6544.5
483,01.18.22 01:12:39 PM,5.552,3616.7
484,01.18.22 02:12:39 PM,6.166,4822.3
485,01.18.22 03:12:39 PM,5.244,990.3
486,01.18.22 04:12:39 PM,4.831,172.2
487,01.18.22 05:12:39 PM,4.727,0.0
488,01.18.22 06:12:39 PM,4.934,0.0
489,01.18.22 07:12:39 PM,5.037,0.0
490,01.18.22 08:12:39 PM,5.141,0.0
491,01.18.22 09:12:39 PM,5.347,0.0
492,01.18.22 10:12:39 PM,5.655,0.0
493,01.18.22 11:12:39 PM,5.655,0.0
494,01.19.22 12:12:39 AM,5.552,0.0
495,01.19.22 01:12:39 AM,5.037,0.0
496,01.19.22 02:12:39 AM,4.831,0.0
497,01.19.22 03:12:39 AM,4.727,0.0
498,01.19.22 04:12:39 AM,4.831,0.0
499,01.19.22 05:12:39 AM,4.727,0.0
500,01.19.22 06:12:39 AM,4.623,0.0
501,01.19.22 07:12:39 AM,4.415,0.0
502,01.19.22 08:12:39 AM,3.893,107.6
503,01.19.22 09:12:39 AM,4.415,2755.6
504,01.19.22 10:12:39 AM,5.552,7577.8
505,01.19.22 11:12:39 AM,5.347,5511.1
506,01.19.22 12:12:39 PM,4.831,4477.8
507,01.19.22 01:12:39 PM,3.683,2152.8
508,01.19.22 02:12:39 PM,3.155,2238.9
509,01.19.22 03:12:39 PM,2.943,602.8
510,01.19.22 04:12:39 PM,3.261,118.4
511,01.19.22 05:12:39 PM,3.683,0.0
512,01.19.22 06:12:39 PM,3.998,0.0
513,01.19.22 07:12:39 PM,4.102,0.0
514,01.19.22 08:12:39 PM,3.998,0.0
515,01.19.22 09:12:39 PM,3.683,0.0
516,01.19.22 10:12:39 PM,3.893,0.0
517,01.19.22 11:12:39 PM,3.788,0.0
518,01.20.22 12:12:39 AM,4.102,0.0
519,01.20.22 01:12:39 AM,3.893,0.0
520,01.20.22 02:12:39 AM,3.683,0.0
521,01.20.22 03:12:39 AM,2.837,0.0
522,01.20.22 04:12:39 AM,2.624,0.0
523,01.20.22 05:12:39 AM,1.330,0.0
524,01.20.22 06:12:39 AM,0.232,0.0
525,01.20.22 07:12:39 AM,0.563,0.0
526,01.20.22 08:12:39 AM,-1.341,204.5
527,01.20.22 09:12:39 AM,0.121,9300.1
528,01.20.22 10:12:39 AM,2.195,10677.8
529,01.20.22 11:12:39 AM,2.088,8611.2
530,01.20.22 12:12:39 PM,6.268,31689.1
531,01.20.22 01:12:39 PM,3.893,7577.8
532,01.20.22 02:12:39 PM,4.934,12400.1
533,01.20.22 03:12:39 PM,2.195,2583.4
