"Plot-Titel: SCH"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047837, SEN S/N: 21047837, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047837, SEN S/N: 21047837, LBL: Lux)"
492,01.07.22 12:44:58 AM,-2.030,0.0
493,01.07.22 01:44:58 AM,-2.261,0.0
494,01.07.22 02:44:58 AM,-2.145,0.0
495,01.07.22 03:44:58 AM,-2.145,0.0
496,01.07.22 04:44:58 AM,-2.030,0.0
497,01.07.22 05:44:58 AM,-1.341,0.0
498,01.07.22 06:44:58 AM,-1.001,0.0
499,01.07.22 07:44:58 AM,-0.774,0.0
500,01.07.22 08:44:58 AM,0.010,527.4
501,01.07.22 09:44:58 AM,0.674,1227.1
502,01.07.22 10:44:58 AM,1.764,4822.3
503,01.07.22 11:44:58 AM,2.943,2927.8
504,01.07.22 12:44:58 PM,2.624,1894.5
505,01.07.22 01:44:58 PM,2.195,1980.6
506,01.07.22 02:44:58 PM,1.764,602.8
507,01.07.22 03:44:58 PM,1.439,32.3
508,01.07.22 04:44:58 PM,1.330,0.0
509,01.07.22 05:44:58 PM,1.439,0.0
510,01.07.22 06:44:58 PM,1.439,0.0
511,01.07.22 07:44:58 PM,1.439,0.0
512,01.07.22 08:44:58 PM,1.439,0.0
513,01.07.22 09:44:58 PM,1.439,0.0
514,01.07.22 10:44:58 PM,1.112,0.0
515,01.07.22 11:44:58 PM,0.784,0.0
516,01.08.22 12:44:58 AM,0.674,0.0
517,01.08.22 01:44:58 AM,0.453,0.0
518,01.08.22 02:44:58 AM,0.563,0.0
519,01.08.22 03:44:58 AM,0.784,0.0
520,01.08.22 04:44:58 AM,0.674,0.0
521,01.08.22 05:44:58 AM,0.674,0.0
522,01.08.22 06:44:58 AM,0.453,0.0
523,01.08.22 07:44:58 AM,0.674,0.0
524,01.08.22 08:44:58 AM,0.563,721.2
525,01.08.22 09:44:58 AM,0.784,1550.0
526,01.08.22 10:44:58 AM,1.980,7577.8
527,01.08.22 11:44:58 AM,1.872,5166.7
528,01.08.22 12:44:58 PM,2.410,2927.8
529,01.08.22 01:44:58 PM,5.757,28933.5
