"Plot-Titel: MG"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047833, SEN S/N: 21047833, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047833, SEN S/N: 21047833, LBL: Lux)"
338,12.31.21 01:17:41 PM,13.654,1980.6
339,12.31.21 02:17:41 PM,14.230,893.4
340,12.31.21 03:17:41 PM,14.134,495.1
341,12.31.21 04:17:41 PM,13.942,0.0
342,12.31.21 05:17:41 PM,13.461,0.0
343,12.31.21 06:17:41 PM,11.819,0.0
344,12.31.21 07:17:41 PM,11.722,0.0
345,12.31.21 08:17:41 PM,11.722,0.0
346,12.31.21 09:17:41 PM,11.916,0.0
347,12.31.21 10:17:41 PM,11.819,0.0
348,12.31.21 11:17:41 PM,11.916,0.0
349,01.01.22 12:17:41 AM,11.916,0.0
350,01.01.22 01:17:41 AM,12.013,0.0
351,01.01.22 02:17:41 AM,12.110,0.0
352,01.01.22 03:17:41 AM,11.722,0.0
353,01.01.22 04:17:41 AM,11.819,0.0
354,01.01.22 05:17:41 AM,11.722,0.0
355,01.01.22 06:17:41 AM,11.722,0.0
356,01.01.22 07:17:41 AM,11.819,0.0
357,01.01.22 08:17:41 AM,11.916,43.1
358,01.01.22 09:17:41 AM,11.916,452.1
359,01.01.22 10:17:41 AM,12.304,1463.9
360,01.01.22 11:17:41 AM,12.401,2066.7
361,01.01.22 12:17:41 PM,12.594,2152.8
362,01.01.22 01:17:41 PM,12.980,1722.2
363,01.01.22 02:17:41 PM,12.787,1054.9
364,01.01.22 03:17:41 PM,12.497,473.6
365,01.01.22 04:17:41 PM,12.207,21.5
366,01.01.22 05:17:41 PM,12.304,0.0
367,01.01.22 06:17:41 PM,12.401,0.0
368,01.01.22 07:17:41 PM,12.110,0.0
369,01.01.22 08:17:41 PM,12.304,0.0
370,01.01.22 09:17:41 PM,11.625,0.0
371,01.01.22 10:17:41 PM,11.722,0.0
372,01.01.22 11:17:41 PM,11.236,0.0
373,01.02.22 12:17:41 AM,10.553,0.0
374,01.02.22 01:17:41 AM,9.965,0.0
375,01.02.22 02:17:41 AM,9.472,0.0
376,01.02.22 03:17:41 AM,8.978,0.0
377,01.02.22 04:17:41 AM,8.879,0.0
378,01.02.22 05:17:41 AM,8.779,0.0
379,01.02.22 06:17:41 AM,8.382,0.0
380,01.02.22 07:17:41 AM,8.382,0.0
381,01.02.22 08:17:41 AM,9.077,10.8
382,01.02.22 09:17:41 AM,9.571,947.2
383,01.02.22 10:17:41 AM,10.259,1980.6
384,01.02.22 11:17:41 AM,11.041,1980.6
385,01.02.22 12:17:41 PM,10.651,807.3
386,01.02.22 01:17:41 PM,10.553,602.8
387,01.02.22 02:17:41 PM,10.455,882.6
388,01.02.22 03:17:41 PM,10.161,43.1
389,01.02.22 04:17:41 PM,10.259,43.1
390,01.02.22 05:17:41 PM,10.748,0.0
391,01.02.22 06:17:41 PM,11.139,0.0
392,01.02.22 07:17:41 PM,11.431,0.0
393,01.02.22 08:17:41 PM,11.625,0.0
394,01.02.22 09:17:41 PM,11.431,0.0
395,01.02.22 10:17:41 PM,10.944,0.0
396,01.02.22 11:17:41 PM,10.944,0.0
397,01.03.22 12:17:41 AM,10.651,0.0
398,01.03.22 01:17:41 AM,10.063,0.0
399,01.03.22 02:17:41 AM,9.571,0.0
400,01.03.22 03:17:41 AM,9.176,0.0
401,01.03.22 04:17:41 AM,9.077,0.0
402,01.03.22 05:17:41 AM,8.978,0.0
403,01.03.22 06:17:41 AM,8.779,0.0
404,01.03.22 07:17:41 AM,7.983,0.0
405,01.03.22 08:17:41 AM,8.382,118.4
406,01.03.22 09:17:41 AM,8.879,721.2
407,01.03.22 10:17:41 AM,9.866,3272.2
408,01.03.22 11:17:41 AM,9.768,1550.0
409,01.03.22 12:17:41 PM,10.553,2152.8
410,01.03.22 01:17:41 PM,10.846,3788.9
411,01.03.22 02:17:41 PM,10.944,3444.5
412,01.03.22 03:17:41 PM,10.651,344.4
413,01.03.22 04:17:41 PM,10.357,10.8
414,01.03.22 05:17:41 PM,8.481,0.0
415,01.03.22 06:17:41 PM,8.481,0.0
416,01.03.22 07:17:41 PM,8.182,0.0
417,01.03.22 08:17:41 PM,7.782,0.0
418,01.03.22 09:17:41 PM,7.782,0.0
419,01.03.22 10:17:41 PM,7.179,0.0
420,01.03.22 11:17:41 PM,6.775,0.0
421,01.04.22 12:17:41 AM,6.573,0.0
422,01.04.22 01:17:41 AM,6.775,0.0
423,01.04.22 02:17:41 AM,6.268,0.0
424,01.04.22 03:17:41 AM,6.268,0.0
425,01.04.22 04:17:41 AM,6.268,0.0
426,01.04.22 05:17:41 AM,6.370,0.0
427,01.04.22 06:17:41 AM,5.962,0.0
428,01.04.22 07:17:41 AM,6.166,0.0
429,01.04.22 08:17:41 AM,6.573,32.3
430,01.04.22 09:17:41 AM,7.179,635.1
431,01.04.22 10:17:41 AM,7.682,990.3
432,01.04.22 11:17:41 AM,7.179,1345.5
433,01.04.22 12:17:41 PM,7.079,1237.9
434,01.04.22 01:17:41 PM,7.381,2669.5
435,01.04.22 02:17:41 PM,7.280,1044.1
436,01.04.22 03:17:41 PM,7.179,688.9
437,01.04.22 04:17:41 PM,7.079,10.8
438,01.04.22 05:17:41 PM,6.877,0.0
439,01.04.22 06:17:41 PM,6.775,0.0
440,01.04.22 07:17:41 PM,6.877,0.0
441,01.04.22 08:17:41 PM,6.370,0.0
442,01.04.22 09:17:41 PM,5.962,0.0
443,01.04.22 10:17:41 PM,5.860,0.0
444,01.04.22 11:17:41 PM,4.934,0.0
445,01.05.22 12:17:41 AM,4.102,0.0
446,01.05.22 01:17:41 AM,3.788,0.0
447,01.05.22 02:17:41 AM,3.578,0.0
448,01.05.22 03:17:41 AM,3.998,0.0
449,01.05.22 04:17:41 AM,4.102,0.0
450,01.05.22 05:17:41 AM,4.102,0.0
451,01.05.22 06:17:41 AM,3.788,0.0
452,01.05.22 07:17:41 AM,3.367,0.0
453,01.05.22 08:17:41 AM,3.472,107.6
454,01.05.22 09:17:41 AM,3.683,1141.0
455,01.05.22 10:17:41 AM,5.347,11711.2
456,01.05.22 11:17:41 AM,5.244,3961.1
457,01.05.22 12:17:41 PM,6.268,22044.6
458,01.05.22 01:17:41 PM,5.141,1227.1
459,01.05.22 02:17:41 PM,4.831,678.1
460,01.05.22 03:17:41 PM,4.207,226.0
461,01.05.22 04:17:41 PM,3.367,0.0
462,01.05.22 05:17:41 PM,3.261,0.0
463,01.05.22 06:17:41 PM,3.683,0.0
464,01.05.22 07:17:41 PM,3.998,0.0
465,01.05.22 08:17:41 PM,4.623,0.0
466,01.05.22 09:17:41 PM,4.207,0.0
467,01.05.22 10:17:41 PM,4.519,0.0
468,01.05.22 11:17:41 PM,4.311,0.0
469,01.06.22 12:17:41 AM,3.998,0.0
470,01.06.22 01:17:41 AM,3.998,0.0
471,01.06.22 02:17:41 AM,2.517,0.0
472,01.06.22 03:17:41 AM,2.088,0.0
473,01.06.22 04:17:41 AM,1.980,0.0
474,01.06.22 05:17:41 AM,0.784,0.0
475,01.06.22 06:17:41 AM,0.121,0.0
476,01.06.22 07:17:41 AM,-0.325,0.0
477,01.06.22 08:17:41 AM,-0.437,355.2
478,01.06.22 09:17:41 AM,1.112,5166.7
479,01.06.22 10:17:41 AM,3.367,11022.3
480,01.06.22 11:17:41 AM,4.519,14466.8
481,01.06.22 12:17:41 PM,6.370,31689.1
482,01.06.22 01:17:41 PM,7.882,30311.3
483,01.06.22 02:17:41 PM,3.998,6200.0
484,01.06.22 03:17:41 PM,2.624,1033.3
485,01.06.22 04:17:41 PM,1.548,172.2
486,01.06.22 05:17:41 PM,-0.437,0.0
487,01.06.22 06:17:41 PM,-0.549,0.0
488,01.06.22 07:17:41 PM,1.003,0.0
489,01.06.22 08:17:41 PM,0.674,0.0
490,01.06.22 09:17:41 PM,0.343,0.0
491,01.06.22 10:17:41 PM,-0.325,0.0
492,01.06.22 11:17:41 PM,-0.549,0.0
493,01.07.22 12:17:41 AM,-0.774,0.0
494,01.07.22 01:17:41 AM,-0.662,0.0
495,01.07.22 02:17:41 AM,-0.662,0.0
496,01.07.22 03:17:41 AM,-0.549,0.0
497,01.07.22 04:17:41 AM,-0.662,0.0
498,01.07.22 05:17:41 AM,-0.662,0.0
499,01.07.22 06:17:41 AM,-0.213,0.0
500,01.07.22 07:17:41 AM,-0.102,0.0
501,01.07.22 08:17:41 AM,0.121,204.5
502,01.07.22 09:17:41 AM,0.563,1894.5
503,01.07.22 10:17:41 AM,1.764,3788.9
504,01.07.22 11:17:41 AM,3.578,11711.2
505,01.07.22 12:17:41 PM,3.261,2325.0
506,01.07.22 01:17:41 PM,2.624,2325.0
507,01.07.22 02:17:41 PM,2.410,1463.9
508,01.07.22 03:17:41 PM,2.088,312.2
509,01.07.22 04:17:41 PM,1.656,0.0
510,01.07.22 05:17:41 PM,1.764,0.0
511,01.07.22 06:17:41 PM,1.980,0.0
512,01.07.22 07:17:41 PM,1.872,0.0
513,01.07.22 08:17:41 PM,1.764,0.0
514,01.07.22 09:17:41 PM,1.872,0.0
515,01.07.22 10:17:41 PM,1.656,0.0
516,01.07.22 11:17:41 PM,1.439,0.0
517,01.08.22 12:17:41 AM,1.112,0.0
518,01.08.22 01:17:41 AM,1.003,0.0
519,01.08.22 02:17:41 AM,0.784,0.0
520,01.08.22 03:17:41 AM,1.112,0.0
521,01.08.22 04:17:41 AM,1.439,0.0
522,01.08.22 05:17:41 AM,1.330,0.0
523,01.08.22 06:17:41 AM,1.548,0.0
524,01.08.22 07:17:41 AM,1.439,0.0
525,01.08.22 08:17:41 AM,1.872,53.8
526,01.08.22 09:17:41 AM,1.656,1636.1
