"Plot-Titel: WL"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047860, SEN S/N: 21047860, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047860, SEN S/N: 21047860, LBL: Lux)"
256,01.09.22 04:33:34 AM,-0.887,0.0
257,01.09.22 05:33:34 AM,-0.774,0.0
258,01.09.22 06:33:34 AM,-0.549,0.0
259,01.09.22 07:33:34 AM,0.121,0.0
260,01.09.22 08:33:34 AM,0.343,344.4
261,01.09.22 09:33:34 AM,1.003,947.2
262,01.09.22 10:33:34 AM,1.656,1550.0
263,01.09.22 11:33:34 AM,2.624,3100.0
264,01.09.22 12:33:34 PM,3.261,3272.2
265,01.09.22 01:33:34 PM,3.788,2755.6
266,01.09.22 02:33:34 PM,3.578,1087.2
267,01.09.22 03:33:34 PM,3.578,592.0
268,01.09.22 04:33:34 PM,3.472,0.0
269,01.09.22 05:33:34 PM,3.683,0.0
270,01.09.22 06:33:34 PM,3.683,0.0
271,01.09.22 07:33:34 PM,3.683,0.0
272,01.09.22 08:33:34 PM,3.261,0.0
273,01.09.22 09:33:34 PM,3.155,0.0
274,01.09.22 10:33:34 PM,3.367,0.0
275,01.09.22 11:33:34 PM,3.893,0.0
276,01.10.22 12:33:34 AM,4.415,0.0
277,01.10.22 01:33:34 AM,4.727,0.0
278,01.10.22 02:33:34 AM,4.623,0.0
279,01.10.22 03:33:34 AM,4.623,0.0
280,01.10.22 04:33:34 AM,4.415,0.0
281,01.10.22 05:33:34 AM,4.623,0.0
282,01.10.22 06:33:34 AM,4.623,0.0
283,01.10.22 07:33:34 AM,4.623,0.0
284,01.10.22 08:33:34 AM,4.727,53.8
285,01.10.22 09:33:34 AM,4.831,387.5
286,01.10.22 10:33:34 AM,5.244,1237.9
287,01.10.22 11:33:34 AM,5.244,1119.5
288,01.10.22 12:33:34 PM,5.962,2411.1
289,01.10.22 01:33:34 PM,5.962,1463.9
290,01.10.22 02:33:34 PM,5.450,645.8
291,01.10.22 03:33:34 PM,4.831,10.8
292,01.10.22 04:33:34 PM,3.683,0.0
293,01.10.22 05:33:34 PM,3.049,0.0
294,01.10.22 06:33:34 PM,1.872,0.0
295,01.10.22 07:33:34 PM,1.221,0.0
296,01.10.22 08:33:34 PM,0.674,0.0
297,01.10.22 09:33:34 PM,0.010,0.0
298,01.10.22 10:33:34 PM,0.121,0.0
299,01.10.22 11:33:34 PM,-0.887,0.0
300,01.11.22 12:33:34 AM,-1.570,0.0
