"Plot-Titel: GAS_TS_2"
"Anz.","Datum Zeit, GMT+02:00","Temp., °C (LGR S/N: 21309864, SEN S/N: 21309864)","Intensität, Lux (LGR S/N: 21309864, SEN S/N: 21309864)"
526,06.25.22 08:39:09 AM,26.488,30311.3
527,06.25.22 09:09:09 AM,27.665,15844.5
528,06.25.22 09:39:09 AM,29.552,22044.6
529,06.25.22 10:09:09 AM,34.374,44089.2
530,06.25.22 10:39:09 AM,31.166,17222.3
531,06.25.22 11:09:09 AM,28.754,13777.9
532,06.25.22 11:39:09 AM,27.961,6544.5
533,06.25.22 12:09:09 PM,27.468,9300.1
534,06.25.22 12:39:09 PM,30.457,15844.5
535,06.25.22 01:09:09 PM,28.357,11711.2
536,06.25.22 01:39:09 PM,29.652,15844.5
537,06.25.22 02:09:09 PM,30.054,15844.5
538,06.25.22 02:39:09 PM,34.374,20666.8
539,06.25.22 03:09:09 PM,35.115,37200.2
540,06.25.22 03:39:09 PM,35.009,34444.7
541,06.25.22 04:09:09 PM,34.479,28933.5
542,06.25.22 04:39:09 PM,28.258,5511.1
543,06.25.22 05:09:09 PM,27.862,6544.5
544,06.25.22 05:39:09 PM,30.760,9300.1
545,06.25.22 06:09:09 PM,29.752,10677.8
546,06.25.22 06:39:09 PM,31.574,14466.8
547,06.25.22 07:09:09 PM,28.357,2927.8
548,06.25.22 07:39:09 PM,26.292,1022.6
549,06.25.22 08:09:09 PM,25.708,613.5
550,06.25.22 08:39:09 PM,24.738,527.4
551,06.25.22 09:09:09 PM,23.869,258.3
552,06.25.22 09:39:09 PM,22.333,86.1
553,06.25.22 10:09:09 PM,21.569,0.0
554,06.25.22 10:39:09 PM,21.473,0.0
555,06.25.22 11:09:09 PM,20.234,0.0
556,06.25.22 11:39:09 PM,19.282,0.0
557,06.26.22 12:09:09 AM,18.996,0.0
558,06.26.22 12:39:09 AM,18.711,0.0
559,06.26.22 01:09:09 AM,18.711,0.0
560,06.26.22 01:39:09 AM,18.711,0.0
561,06.26.22 02:09:09 AM,18.331,0.0
562,06.26.22 02:39:09 AM,17.760,0.0
563,06.26.22 03:09:09 AM,17.475,0.0
564,06.26.22 03:39:09 AM,17.379,0.0
565,06.26.22 04:09:09 AM,17.094,0.0
566,06.26.22 04:39:09 AM,16.903,75.3
567,06.26.22 05:09:09 AM,16.903,516.7
568,06.26.22 05:39:09 AM,17.855,1980.6
569,06.26.22 06:09:09 AM,19.758,3272.2
570,06.26.22 06:39:09 AM,21.855,3961.1
571,06.26.22 07:09:09 AM,22.621,3616.7
572,06.26.22 07:39:09 AM,23.869,7233.4
573,06.26.22 08:09:09 AM,30.558,30311.3
574,06.26.22 08:39:09 AM,33.639,37200.2
575,06.26.22 09:09:09 AM,31.064,15155.7
576,06.26.22 09:39:09 AM,30.255,33066.9
577,06.26.22 10:09:09 AM,35.009,34444.7
578,06.26.22 10:39:09 AM,34.268,38578.0
579,06.26.22 11:09:09 AM,32.600,22044.6
580,06.26.22 11:39:09 AM,37.714,44089.2
581,06.26.22 12:09:09 PM,32.394,18600.1
582,06.26.22 12:39:09 PM,31.370,16533.4
583,06.26.22 01:09:09 PM,34.268,24800.2
584,06.26.22 01:39:09 PM,36.295,34444.7
585,06.26.22 02:09:09 PM,36.946,33066.9
586,06.26.22 02:39:09 PM,37.824,34444.7
587,06.26.22 03:09:09 PM,36.837,27555.7
588,06.26.22 03:39:09 PM,35.328,26178.0
589,06.26.22 04:09:09 PM,36.620,26178.0
590,06.26.22 04:39:09 PM,34.903,17911.2
591,06.26.22 05:09:09 PM,35.435,5166.7
592,06.26.22 05:39:09 PM,34.585,15155.7
593,06.26.22 06:09:09 PM,35.222,19289.0
594,06.26.22 06:39:09 PM,32.497,3444.5
595,06.26.22 07:09:09 PM,29.352,1980.6
596,06.26.22 07:39:09 PM,27.665,1237.9
597,06.26.22 08:09:09 PM,27.370,3272.2
598,06.26.22 08:39:09 PM,27.764,1141.0
599,06.26.22 09:09:09 PM,26.097,279.9
600,06.26.22 09:39:09 PM,24.835,64.6
601,06.26.22 10:09:09 PM,24.351,0.0
602,06.26.22 10:39:09 PM,22.908,0.0
603,06.26.22 11:09:09 PM,21.855,0.0
604,06.26.22 11:39:09 PM,20.901,0.0
605,06.27.22 12:09:09 AM,20.329,0.0
606,06.27.22 12:39:09 AM,20.519,0.0
607,06.27.22 01:09:09 AM,20.234,0.0
608,06.27.22 01:39:09 AM,20.138,0.0
609,06.27.22 02:09:09 AM,20.424,0.0
610,06.27.22 02:39:09 AM,20.329,0.0
611,06.27.22 03:09:09 AM,19.662,0.0
612,06.27.22 03:39:09 AM,18.901,0.0
613,06.27.22 04:09:09 AM,18.521,0.0
614,06.27.22 04:39:09 AM,19.662,150.7
615,06.27.22 05:09:09 AM,19.282,602.8
616,06.27.22 05:39:09 AM,20.424,1280.9
617,06.27.22 06:09:09 AM,21.378,1722.2
618,06.27.22 06:39:09 AM,22.717,2411.1
619,06.27.22 07:09:09 AM,24.158,15844.5
620,06.27.22 07:39:09 AM,30.255,21355.7
621,06.27.22 08:09:09 AM,32.497,27555.7
622,06.27.22 08:39:09 AM,34.796,30311.3
623,06.27.22 09:09:09 AM,34.796,31689.1
624,06.27.22 09:39:09 AM,36.187,33066.9
625,06.27.22 10:09:09 AM,37.055,33066.9
626,06.27.22 10:39:09 AM,37.824,34444.7
627,06.27.22 11:09:09 AM,37.935,34444.7
628,06.27.22 11:39:09 AM,38.046,33066.9
629,06.27.22 12:09:09 PM,38.268,33066.9
630,06.27.22 12:39:09 PM,39.050,33066.9
631,06.27.22 01:09:09 PM,39.843,33066.9
632,06.27.22 01:39:09 PM,38.490,35822.5
633,06.27.22 02:09:09 PM,40.992,38578.0
634,06.27.22 02:39:09 PM,40.185,35822.5
635,06.27.22 03:09:09 PM,37.165,19977.9
636,06.27.22 03:39:09 PM,39.050,26178.0
637,06.27.22 04:09:09 PM,38.602,24800.2
638,06.27.22 04:39:09 PM,36.837,14466.8
639,06.27.22 05:09:09 PM,37.055,6544.5
640,06.27.22 05:39:09 PM,34.479,6200.0
641,06.27.22 06:09:09 PM,34.163,8266.7
642,06.27.22 06:39:09 PM,32.086,4994.5
643,06.27.22 07:09:09 PM,30.457,2583.4
644,06.27.22 07:39:09 PM,29.953,2497.2
645,06.27.22 08:09:09 PM,28.853,1550.0
646,06.27.22 08:39:09 PM,27.567,1227.1
647,06.27.22 09:09:09 PM,26.292,462.9
648,06.27.22 09:39:09 PM,26.000,86.1
649,06.27.22 10:09:09 PM,25.222,0.0
650,06.27.22 10:39:09 PM,24.835,0.0
651,06.27.22 11:09:09 PM,24.835,0.0
652,06.27.22 11:39:09 PM,23.773,0.0
653,06.28.22 12:09:09 AM,23.292,0.0
654,06.28.22 12:39:09 AM,22.717,0.0
655,06.28.22 01:09:09 AM,21.951,0.0
656,06.28.22 01:39:09 AM,21.569,0.0
657,06.28.22 02:09:09 AM,20.710,0.0
658,06.28.22 02:39:09 AM,19.187,0.0
659,06.28.22 03:09:09 AM,18.901,0.0
660,06.28.22 03:39:09 AM,18.806,0.0
661,06.28.22 04:09:09 AM,18.616,0.0
662,06.28.22 04:39:09 AM,18.616,0.0
663,06.28.22 05:09:09 AM,18.331,43.1
664,06.28.22 05:39:09 AM,17.950,258.3
665,06.28.22 06:09:09 AM,17.950,484.4
666,06.28.22 06:39:09 AM,17.950,1463.9
667,06.28.22 07:09:09 AM,17.475,1151.7
668,06.28.22 07:39:09 AM,17.570,1894.5
669,06.28.22 08:09:09 AM,17.379,2238.9
670,06.28.22 08:39:09 AM,18.806,7577.8
671,06.28.22 09:09:09 AM,21.091,6200.0
672,06.28.22 09:39:09 AM,23.292,17222.3
673,06.28.22 10:09:09 AM,24.158,11022.3
674,06.28.22 10:39:09 AM,26.585,46844.8
675,06.28.22 11:09:09 AM,25.319,15155.7
676,06.28.22 11:39:09 AM,26.000,22044.6
677,06.28.22 12:09:09 PM,23.196,10333.4
678,06.28.22 12:39:09 PM,23.100,38578.0
679,06.28.22 01:09:09 PM,21.569,38578.0
680,06.28.22 01:39:09 PM,22.046,9300.1
681,06.28.22 02:09:09 PM,26.390,37200.2
682,06.28.22 02:39:09 PM,28.754,7577.8
683,06.28.22 03:09:09 PM,27.075,7577.8
684,06.28.22 03:39:09 PM,29.853,18600.1
685,06.28.22 04:09:09 PM,32.188,23422.4
686,06.28.22 04:39:09 PM,29.652,16533.4
687,06.28.22 05:09:09 PM,29.853,17911.2
688,06.28.22 05:39:09 PM,29.752,16533.4
689,06.28.22 06:09:09 PM,27.961,5166.7
690,06.28.22 06:39:09 PM,25.902,4133.4
691,06.28.22 07:09:09 PM,25.513,3788.9
692,06.28.22 07:39:09 PM,26.292,7577.8
693,06.28.22 08:09:09 PM,24.062,1808.3
694,06.28.22 08:39:09 PM,23.677,2238.9
695,06.28.22 09:09:09 PM,22.812,1119.5
696,06.28.22 09:39:09 PM,21.760,258.3
697,06.28.22 10:09:09 PM,21.091,0.0
698,06.28.22 10:39:09 PM,20.234,0.0
699,06.28.22 11:09:09 PM,19.472,0.0
700,06.28.22 11:39:09 PM,19.282,0.0
701,06.29.22 12:09:09 AM,19.092,0.0
702,06.29.22 12:39:09 AM,18.901,0.0
703,06.29.22 01:09:09 AM,18.901,0.0
704,06.29.22 01:39:09 AM,18.426,0.0
705,06.29.22 02:09:09 AM,17.950,0.0
706,06.29.22 02:39:09 AM,17.665,0.0
707,06.29.22 03:09:09 AM,17.475,0.0
708,06.29.22 03:39:09 AM,17.475,0.0
709,06.29.22 04:09:09 AM,16.903,0.0
710,06.29.22 04:39:09 AM,16.618,236.8
711,06.29.22 05:09:09 AM,16.332,592.0
712,06.29.22 05:39:09 AM,16.903,1808.3
713,06.29.22 06:09:09 AM,17.950,3616.7
714,06.29.22 06:39:09 AM,19.187,5166.7
715,06.29.22 07:09:09 AM,19.853,15155.7
716,06.29.22 07:39:09 AM,27.272,30311.3
717,06.29.22 08:09:09 AM,26.585,31689.1
718,06.29.22 08:39:09 AM,25.708,17911.2
719,06.29.22 09:09:09 AM,26.195,20666.8
720,06.29.22 09:39:09 AM,24.448,12400.1
721,06.29.22 10:09:09 AM,31.268,42711.4
722,06.29.22 10:39:09 AM,31.268,20666.8
723,06.29.22 11:09:09 AM,30.963,23422.4
724,06.29.22 11:39:09 AM,26.879,23422.4
725,06.29.22 12:09:09 PM,25.319,13089.0
726,06.29.22 12:39:09 PM,26.097,15844.5
727,06.29.22 01:09:09 PM,26.390,12400.1
728,06.29.22 01:39:09 PM,27.272,15155.7
729,06.29.22 02:09:09 PM,30.154,27555.7
730,06.29.22 02:39:09 PM,29.152,19289.0
731,06.29.22 03:09:09 PM,29.352,19289.0
732,06.29.22 03:39:09 PM,27.173,10677.8
733,06.29.22 04:09:09 PM,27.961,14466.8
734,06.29.22 04:39:09 PM,26.585,9644.5
735,06.29.22 05:09:09 PM,25.125,6544.5
736,06.29.22 05:39:09 PM,25.319,8266.7
737,06.29.22 06:09:09 PM,25.805,8611.2
738,06.29.22 06:39:09 PM,28.754,15155.7
739,06.29.22 07:09:09 PM,26.488,6544.5
740,06.29.22 07:39:09 PM,25.610,7233.4
741,06.29.22 08:09:09 PM,24.738,5511.1
742,06.29.22 08:39:09 PM,23.004,2755.6
743,06.29.22 09:09:09 PM,22.046,1291.7
744,06.29.22 09:39:09 PM,21.664,344.4
745,06.29.22 10:09:09 PM,21.473,0.0
746,06.29.22 10:39:09 PM,21.378,0.0
747,06.29.22 11:09:09 PM,21.091,0.0
748,06.29.22 11:39:09 PM,20.901,0.0
749,06.30.22 12:09:09 AM,21.091,0.0
750,06.30.22 12:39:09 AM,20.996,0.0
751,06.30.22 01:09:09 AM,19.187,0.0
752,06.30.22 01:39:09 AM,19.092,0.0
753,06.30.22 02:09:09 AM,18.901,0.0
754,06.30.22 02:39:09 AM,18.711,0.0
755,06.30.22 03:09:09 AM,19.472,0.0
756,06.30.22 03:39:09 AM,19.948,0.0
757,06.30.22 04:09:09 AM,20.043,0.0
758,06.30.22 04:39:09 AM,20.043,10.8
759,06.30.22 05:09:09 AM,19.948,279.9
760,06.30.22 05:39:09 AM,20.329,699.7
761,06.30.22 06:09:09 AM,20.519,2927.8
762,06.30.22 06:39:09 AM,21.473,3444.5
763,06.30.22 07:09:09 AM,22.621,8266.7
764,06.30.22 07:39:09 AM,23.484,11711.2
765,06.30.22 08:09:09 AM,25.805,14466.8
766,06.30.22 08:39:09 AM,23.966,9644.5
767,06.30.22 09:09:09 AM,24.931,7233.4
768,06.30.22 09:39:09 AM,27.173,41333.6
769,06.30.22 10:09:09 AM,31.574,37200.2
770,06.30.22 10:39:09 AM,30.659,16533.4
771,06.30.22 11:09:09 AM,30.862,21355.7
772,06.30.22 11:39:09 AM,30.862,31689.1
773,06.30.22 12:09:09 PM,31.268,13089.0
774,06.30.22 12:39:09 PM,34.268,38578.0
775,06.30.22 01:09:09 PM,31.574,28933.5
776,06.30.22 01:39:09 PM,32.188,37200.2
777,06.30.22 02:09:09 PM,30.760,42711.4
778,06.30.22 02:39:09 PM,31.472,28933.5
779,06.30.22 03:09:09 PM,32.807,12400.1
780,06.30.22 03:39:09 PM,29.953,28933.5
781,06.30.22 04:09:09 PM,33.848,30311.3
782,06.30.22 04:39:09 PM,30.659,18600.1
783,06.30.22 05:09:09 PM,31.676,17222.3
784,06.30.22 05:39:09 PM,31.676,14466.8
785,06.30.22 06:09:09 PM,31.370,14466.8
786,06.30.22 06:39:09 PM,30.558,10333.4
787,06.30.22 07:09:09 PM,29.053,6544.5
788,06.30.22 07:39:09 PM,29.652,7577.8
789,06.30.22 08:09:09 PM,27.862,4133.4
790,06.30.22 08:39:09 PM,26.488,1808.3
791,06.30.22 09:09:09 PM,25.028,742.7
792,06.30.22 09:39:09 PM,24.255,107.6
793,06.30.22 10:09:09 PM,23.773,0.0
794,06.30.22 10:39:09 PM,22.908,0.0
795,06.30.22 11:09:09 PM,22.621,0.0
796,06.30.22 11:39:09 PM,22.238,0.0
797,07.01.22 12:09:09 AM,21.855,0.0
798,07.01.22 12:39:09 AM,20.996,0.0
799,07.01.22 01:09:09 AM,20.805,0.0
800,07.01.22 01:39:09 AM,20.901,0.0
801,07.01.22 02:09:09 AM,20.615,0.0
802,07.01.22 02:39:09 AM,20.329,0.0
803,07.01.22 03:09:09 AM,20.138,0.0
804,07.01.22 03:39:09 AM,19.567,0.0
805,07.01.22 04:09:09 AM,19.567,0.0
806,07.01.22 04:39:09 AM,19.567,64.6
807,07.01.22 05:09:09 AM,19.377,645.8
808,07.01.22 05:39:09 AM,19.758,1550.0
809,07.01.22 06:09:09 AM,20.901,2238.9
810,07.01.22 06:39:09 AM,22.525,3444.5
811,07.01.22 07:09:09 AM,23.581,7233.4
812,07.01.22 07:39:09 AM,26.879,5511.1
813,07.01.22 08:09:09 AM,25.125,5511.1
814,07.01.22 08:39:09 AM,27.370,11711.2
815,07.01.22 09:09:09 AM,25.805,22044.6
816,07.01.22 09:39:09 AM,28.953,24800.2
817,07.01.22 10:09:09 AM,32.600,35822.5
818,07.01.22 10:39:09 AM,31.574,15844.5
819,07.01.22 11:09:09 AM,33.743,34444.7
820,07.01.22 11:39:09 AM,22.908,9300.1
821,07.01.22 12:09:09 PM,19.662,3788.9
822,07.01.22 12:39:09 PM,19.187,4994.5
823,07.01.22 01:09:09 PM,18.996,2755.6
824,07.01.22 01:39:09 PM,17.760,3272.2
825,07.01.22 02:09:09 PM,18.236,6200.0
826,07.01.22 02:39:09 PM,18.521,6200.0
827,07.01.22 03:09:09 PM,18.996,4822.3
828,07.01.22 03:39:09 PM,17.665,2755.6
829,07.01.22 04:09:09 PM,17.570,2497.2
830,07.01.22 04:39:09 PM,17.570,4133.4
831,07.01.22 05:09:09 PM,17.094,2669.5
832,07.01.22 05:39:09 PM,16.713,1808.3
833,07.01.22 06:09:09 PM,17.284,2927.8
834,07.01.22 06:39:09 PM,17.475,1237.9
835,07.01.22 07:09:09 PM,16.713,1377.8
836,07.01.22 07:39:09 PM,16.427,1184.0
837,07.01.22 08:09:09 PM,16.618,710.4
838,07.01.22 08:39:09 PM,16.523,301.4
839,07.01.22 09:09:09 PM,16.523,86.1
840,07.01.22 09:39:09 PM,16.523,0.0
841,07.01.22 10:09:09 PM,16.523,0.0
842,07.01.22 10:39:09 PM,16.332,0.0
843,07.01.22 11:09:09 PM,16.141,0.0
844,07.01.22 11:39:09 PM,16.046,0.0
845,07.02.22 12:09:09 AM,15.760,0.0
846,07.02.22 12:39:09 AM,15.187,0.0
847,07.02.22 01:09:09 AM,13.750,0.0
848,07.02.22 01:39:09 AM,13.173,0.0
849,07.02.22 02:09:09 AM,12.304,0.0
850,07.02.22 02:39:09 AM,11.916,0.0
851,07.02.22 03:09:09 AM,11.722,0.0
852,07.02.22 03:39:09 AM,11.334,0.0
853,07.02.22 04:09:09 AM,11.139,0.0
854,07.02.22 04:39:09 AM,11.139,43.1
855,07.02.22 05:09:09 AM,11.139,452.1
856,07.02.22 05:39:09 AM,11.334,1173.3
857,07.02.22 06:09:09 AM,12.207,1808.3
858,07.02.22 06:39:09 AM,13.365,2497.2
859,07.02.22 07:09:09 AM,14.421,6200.0
860,07.02.22 07:39:09 AM,21.378,27555.7
861,07.02.22 08:09:09 AM,24.158,31689.1
862,07.02.22 08:39:09 AM,26.292,34444.7
863,07.02.22 09:09:09 AM,28.159,35822.5
864,07.02.22 09:39:09 AM,28.555,35822.5
865,07.02.22 10:09:09 AM,29.452,38578.0
866,07.02.22 10:39:09 AM,27.173,7233.4
867,07.02.22 11:09:09 AM,30.356,38578.0
868,07.02.22 11:39:09 AM,31.064,37200.2
869,07.02.22 12:09:09 PM,29.352,35822.5
870,07.02.22 12:39:09 PM,30.457,35822.5
871,07.02.22 01:09:09 PM,31.064,34444.7
872,07.02.22 01:39:09 PM,31.370,33066.9
873,07.02.22 02:09:09 PM,32.291,34444.7
874,07.02.22 02:39:09 PM,33.222,35822.5
875,07.02.22 03:09:09 PM,31.472,39955.8
876,07.02.22 03:39:09 PM,30.760,10677.8
877,07.02.22 04:09:09 PM,32.086,26178.0
878,07.02.22 04:39:09 PM,30.659,17911.2
879,07.02.22 05:09:09 PM,30.054,15844.5
880,07.02.22 05:39:09 PM,29.152,14466.8
881,07.02.22 06:09:09 PM,29.053,16533.4
882,07.02.22 06:39:09 PM,29.152,13089.0
883,07.02.22 07:09:09 PM,27.567,9300.1
884,07.02.22 07:39:09 PM,27.665,8266.7
885,07.02.22 08:09:09 PM,26.195,3444.5
886,07.02.22 08:39:09 PM,23.773,1550.0
887,07.02.22 09:09:09 PM,22.238,624.3
888,07.02.22 09:39:09 PM,20.138,107.6
889,07.02.22 10:09:09 PM,18.996,0.0
890,07.02.22 10:39:09 PM,19.187,0.0
891,07.02.22 11:09:09 PM,18.711,0.0
892,07.02.22 11:39:09 PM,18.901,0.0
893,07.03.22 12:09:09 AM,19.662,0.0
894,07.03.22 12:39:09 AM,18.996,0.0
895,07.03.22 01:09:09 AM,18.045,0.0
896,07.03.22 01:39:09 AM,17.950,0.0
897,07.03.22 02:09:09 AM,17.760,0.0
898,07.03.22 02:39:09 AM,17.760,0.0
899,07.03.22 03:09:09 AM,16.903,0.0
900,07.03.22 03:39:09 AM,16.713,0.0
901,07.03.22 04:09:09 AM,16.237,0.0
902,07.03.22 04:39:09 AM,15.760,96.9
903,07.03.22 05:09:09 AM,15.378,430.6
904,07.03.22 05:39:09 AM,14.709,947.2
905,07.03.22 06:09:09 AM,16.427,1377.8
906,07.03.22 06:39:09 AM,17.189,1980.6
907,07.03.22 07:09:09 AM,18.331,4994.5
908,07.03.22 07:39:09 AM,25.028,27555.7
909,07.03.22 08:09:09 AM,27.272,31689.1
910,07.03.22 08:39:09 AM,28.555,34444.7
911,07.03.22 09:09:09 AM,29.752,34444.7
912,07.03.22 09:39:09 AM,31.268,35822.5
913,07.03.22 10:09:09 AM,31.064,35822.5
914,07.03.22 10:39:09 AM,32.291,37200.2
915,07.03.22 11:09:09 AM,32.291,37200.2
916,07.03.22 11:39:09 AM,32.911,35822.5
917,07.03.22 12:09:09 PM,32.911,34444.7
918,07.03.22 12:39:09 PM,33.222,33066.9
919,07.03.22 01:09:09 PM,34.691,34444.7
920,07.03.22 01:39:09 PM,34.585,34444.7
921,07.03.22 02:09:09 PM,35.756,35822.5
922,07.03.22 02:39:09 PM,33.743,37200.2
923,07.03.22 03:09:09 PM,36.079,22044.6
924,07.03.22 03:39:09 PM,35.542,31689.1
925,07.03.22 04:09:09 PM,34.691,27555.7
926,07.03.22 04:39:09 PM,32.394,17222.3
927,07.03.22 05:09:09 PM,33.118,17222.3
928,07.03.22 05:39:09 PM,30.255,4822.3
929,07.03.22 06:09:09 PM,29.552,4650.0
930,07.03.22 06:39:09 PM,30.659,16533.4
931,07.03.22 07:09:09 PM,32.291,11711.2
932,07.03.22 07:39:09 PM,31.370,8611.2
933,07.03.22 08:09:09 PM,29.652,3444.5
934,07.03.22 08:39:09 PM,27.075,1550.0
935,07.03.22 09:09:09 PM,25.416,462.9
936,07.03.22 09:39:09 PM,24.351,96.9
937,07.03.22 10:09:09 PM,23.388,0.0
938,07.03.22 10:39:09 PM,23.100,0.0
939,07.03.22 11:09:09 PM,23.196,0.0
940,07.03.22 11:39:09 PM,22.717,0.0
941,07.04.22 12:09:09 AM,21.473,0.0
942,07.04.22 12:39:09 AM,20.615,0.0
943,07.04.22 01:09:09 AM,20.901,0.0
944,07.04.22 01:39:09 AM,21.855,0.0
945,07.04.22 02:09:09 AM,21.187,0.0
946,07.04.22 02:39:09 AM,20.329,0.0
947,07.04.22 03:09:09 AM,19.758,0.0
948,07.04.22 03:39:09 AM,19.187,0.0
949,07.04.22 04:09:09 AM,18.521,0.0
950,07.04.22 04:39:09 AM,17.760,53.8
951,07.04.22 05:09:09 AM,17.475,376.7
952,07.04.22 05:39:09 AM,17.570,1377.8
953,07.04.22 06:09:09 AM,17.760,2238.9
954,07.04.22 06:39:09 AM,18.140,2583.4
955,07.04.22 07:09:09 AM,19.092,6544.5
956,07.04.22 07:39:09 AM,20.234,3616.7
957,07.04.22 08:09:09 AM,23.388,30311.3
958,07.04.22 08:39:09 AM,24.641,33066.9
959,07.04.22 09:09:09 AM,25.902,26178.0
960,07.04.22 09:39:09 AM,28.159,33066.9
961,07.04.22 10:09:09 AM,23.869,22044.6
962,07.04.22 10:39:09 AM,27.665,38578.0
963,07.04.22 11:09:09 AM,28.258,37200.2
964,07.04.22 11:39:09 AM,28.953,38578.0
965,07.04.22 12:09:09 PM,27.075,18600.1
966,07.04.22 12:39:09 PM,30.154,31689.1
967,07.04.22 01:09:09 PM,29.853,44089.2
968,07.04.22 01:39:09 PM,26.683,14466.8
969,07.04.22 02:09:09 PM,29.752,37200.2
970,07.04.22 02:39:09 PM,31.268,35822.5
971,07.04.22 03:09:09 PM,27.862,4822.3
972,07.04.22 03:39:09 PM,30.659,31689.1
973,07.04.22 04:09:09 PM,26.292,26178.0
974,07.04.22 04:39:09 PM,26.879,7233.4
975,07.04.22 05:09:09 PM,27.961,16533.4
976,07.04.22 05:39:09 PM,27.468,14466.8
977,07.04.22 06:09:09 PM,27.567,17222.3
978,07.04.22 06:39:09 PM,27.272,14466.8
979,07.04.22 07:09:09 PM,25.125,1808.3
980,07.04.22 07:39:09 PM,24.641,9300.1
981,07.04.22 08:09:09 PM,24.448,1345.5
982,07.04.22 08:39:09 PM,22.525,1722.2
983,07.04.22 09:09:09 PM,20.805,592.0
984,07.04.22 09:39:09 PM,20.138,129.2
985,07.04.22 10:09:09 PM,17.665,0.0
986,07.04.22 10:39:09 PM,16.046,0.0
987,07.04.22 11:09:09 PM,14.996,0.0
988,07.04.22 11:39:09 PM,14.134,0.0
989,07.05.22 12:09:09 AM,13.461,0.0
990,07.05.22 12:39:09 AM,13.076,0.0
991,07.05.22 01:09:09 AM,12.690,0.0
992,07.05.22 01:39:09 AM,12.304,0.0
993,07.05.22 02:09:09 AM,12.110,0.0
994,07.05.22 02:39:09 AM,11.916,0.0
995,07.05.22 03:09:09 AM,11.625,0.0
996,07.05.22 03:39:09 AM,12.980,0.0
997,07.05.22 04:09:09 AM,13.846,0.0
998,07.05.22 04:39:09 AM,14.517,75.3
999,07.05.22 05:09:09 AM,14.613,430.6
1000,07.05.22 05:39:09 AM,15.187,1022.6
1001,07.05.22 06:09:09 AM,15.760,1636.1
1002,07.05.22 06:39:09 AM,16.427,2411.1
1003,07.05.22 07:09:09 AM,17.665,4133.4
1004,07.05.22 07:39:09 AM,23.004,26178.0
1005,07.05.22 08:09:09 AM,25.125,28933.5
1006,07.05.22 08:39:09 AM,27.075,31689.1
1007,07.05.22 09:09:09 AM,28.060,33066.9
1008,07.05.22 09:39:09 AM,20.996,31689.1
1009,07.05.22 10:09:09 AM,21.091,35822.5
1010,07.05.22 10:39:09 AM,23.966,38578.0
1011,07.05.22 11:09:09 AM,27.075,37200.2
1012,07.05.22 11:39:09 AM,29.053,37200.2
1013,07.05.22 12:09:09 PM,29.752,39955.8
1014,07.05.22 12:39:09 PM,28.456,10333.4
1015,07.05.22 01:09:09 PM,29.252,38578.0
1016,07.05.22 01:39:09 PM,25.513,11022.3
1017,07.05.22 02:09:09 PM,29.352,41333.6
1018,07.05.22 02:39:09 PM,29.552,35822.5
1019,07.05.22 03:09:09 PM,27.272,7577.8
1020,07.05.22 03:39:09 PM,29.953,30311.3
1021,07.05.22 04:09:09 PM,29.552,10677.8
1022,07.05.22 04:39:09 PM,27.665,20666.8
1023,07.05.22 05:09:09 PM,26.977,7577.8
1024,07.05.22 05:39:09 PM,27.173,10333.4
1025,07.05.22 06:09:09 PM,25.708,11711.2
1026,07.05.22 06:39:09 PM,25.902,6200.0
1027,07.05.22 07:09:09 PM,25.222,9300.1
1028,07.05.22 07:39:09 PM,23.196,2755.6
1029,07.05.22 08:09:09 PM,22.525,1636.1
1030,07.05.22 08:39:09 PM,22.238,1808.3
1031,07.05.22 09:09:09 PM,21.664,1119.5
1032,07.05.22 09:39:09 PM,20.615,129.2
1033,07.05.22 10:09:09 PM,19.472,0.0
1034,07.05.22 10:39:09 PM,17.475,0.0
1035,07.05.22 11:09:09 PM,16.523,0.0
1036,07.05.22 11:39:09 PM,15.473,0.0
1037,07.06.22 12:09:09 AM,16.046,0.0
1038,07.06.22 12:39:09 AM,18.045,0.0
1039,07.06.22 01:09:09 AM,17.189,0.0
1040,07.06.22 01:39:09 AM,16.332,0.0
1041,07.06.22 02:09:09 AM,16.523,0.0
1042,07.06.22 02:39:09 AM,15.760,0.0
1043,07.06.22 03:09:09 AM,15.091,0.0
1044,07.06.22 03:39:09 AM,15.473,0.0
1045,07.06.22 04:09:09 AM,16.332,0.0
1046,07.06.22 04:39:09 AM,16.046,0.0
1047,07.06.22 05:09:09 AM,15.760,43.1
1048,07.06.22 05:39:09 AM,15.664,484.4
1049,07.06.22 06:09:09 AM,15.760,2755.6
1050,07.06.22 06:39:09 AM,15.951,3616.7
1051,07.06.22 07:09:09 AM,16.618,6544.5
1052,07.06.22 07:39:09 AM,20.805,28933.5
1053,07.06.22 08:09:09 AM,22.142,33066.9
1054,07.06.22 08:39:09 AM,23.484,37200.2
1055,07.06.22 09:09:09 AM,23.004,41333.6
1056,07.06.22 09:39:09 AM,23.196,41333.6
1057,07.06.22 10:09:09 AM,22.908,52355.9
1058,07.06.22 10:39:09 AM,24.835,16533.4
1059,07.06.22 11:09:09 AM,19.662,8266.7
1060,07.06.22 11:39:09 AM,21.473,42711.4
1061,07.06.22 12:09:09 PM,20.138,12400.1
1062,07.06.22 12:39:09 PM,21.282,18600.1
1063,07.06.22 01:09:09 PM,26.097,20666.8
1064,07.06.22 01:39:09 PM,20.805,16533.4
