"Plot-Titel: ZKU"
"Anz.","Datum Zeit, GMT+02:00","Temp., °C (LGR S/N: 21059592, SEN S/N: 21059592, LBL: Celsius)","Intensität, Lux (LGR S/N: 21059592, SEN S/N: 21059592, LBL: Lux)"
292,08.07.22 03:08:37 PM,31.574,42711.4
293,08.07.22 04:08:37 PM,32.188,42711.4
294,08.07.22 05:08:37 PM,24.158,5166.7
295,08.07.22 06:08:37 PM,30.054,14466.8
296,08.07.22 07:08:37 PM,29.953,33066.9
297,08.07.22 08:08:37 PM,26.097,15844.5
298,08.07.22 09:08:37 PM,21.187,53.8
299,08.07.22 10:08:37 PM,19.282,0.0
300,08.07.22 11:08:37 PM,17.950,0.0
301,08.08.22 12:08:37 AM,17.950,0.0
302,08.08.22 01:08:37 AM,16.427,0.0
303,08.08.22 02:08:37 AM,15.473,0.0
304,08.08.22 03:08:37 AM,14.996,0.0
305,08.08.22 04:08:37 AM,14.325,0.0
306,08.08.22 05:08:37 AM,13.365,0.0
307,08.08.22 06:08:37 AM,13.461,602.8
308,08.08.22 07:08:37 AM,15.664,3100.0
309,08.08.22 08:08:37 AM,21.091,26178.0
310,08.08.22 09:08:37 AM,24.448,15155.7
311,08.08.22 10:08:37 AM,28.754,35822.5
312,08.08.22 11:08:37 AM,30.356,35822.5
313,08.08.22 12:08:37 PM,33.014,41333.6
314,08.08.22 01:08:37 PM,33.014,41333.6
315,08.08.22 02:08:37 PM,33.639,41333.6
316,08.08.22 03:08:37 PM,31.983,39955.8
317,08.08.22 04:08:37 PM,33.743,42711.4
318,08.08.22 05:08:37 PM,32.188,37200.2
319,08.08.22 06:08:37 PM,32.807,35822.5
320,08.08.22 07:08:37 PM,28.159,14466.8
321,08.08.22 08:08:37 PM,27.567,11022.3
322,08.08.22 09:08:37 PM,22.333,43.1
323,08.08.22 10:08:37 PM,21.187,0.0
324,08.08.22 11:08:37 PM,20.519,0.0
325,08.09.22 12:08:37 AM,19.853,0.0
326,08.09.22 01:08:37 AM,19.472,0.0
327,08.09.22 02:08:37 AM,19.092,0.0
328,08.09.22 03:08:37 AM,19.092,0.0
329,08.09.22 04:08:37 AM,18.331,0.0
330,08.09.22 05:08:37 AM,18.426,0.0
331,08.09.22 06:08:37 AM,18.331,430.6
332,08.09.22 07:08:37 AM,18.996,2669.5
333,08.09.22 08:08:37 AM,20.234,7233.4
334,08.09.22 09:08:37 AM,24.641,20666.8
335,08.09.22 10:08:37 AM,27.862,35822.5
336,08.09.22 11:08:37 AM,30.255,37200.2
337,08.09.22 12:08:37 PM,31.880,35822.5
338,08.09.22 01:08:37 PM,31.574,44089.2
339,08.09.22 02:08:37 PM,31.676,11022.3
340,08.09.22 03:08:37 PM,33.014,33066.9
341,08.09.22 04:08:37 PM,31.676,8266.7
342,08.09.22 05:08:37 PM,32.086,30311.3
343,08.09.22 06:08:37 PM,29.853,22044.6
344,08.09.22 07:08:37 PM,29.252,24800.2
345,08.09.22 08:08:37 PM,27.173,13089.0
346,08.09.22 09:08:37 PM,22.621,0.0
347,08.09.22 10:08:37 PM,21.378,0.0
348,08.09.22 11:08:37 PM,20.234,0.0
349,08.10.22 12:08:37 AM,19.092,0.0
350,08.10.22 01:08:37 AM,17.950,0.0
351,08.10.22 02:08:37 AM,16.903,0.0
352,08.10.22 03:08:37 AM,16.046,0.0
353,08.10.22 04:08:37 AM,15.378,0.0
354,08.10.22 05:08:37 AM,14.996,0.0
355,08.10.22 06:08:37 AM,15.091,1044.1
356,08.10.22 07:08:37 AM,15.855,3100.0
357,08.10.22 08:08:37 AM,20.043,26178.0
358,08.10.22 09:08:37 AM,22.717,13089.0
359,08.10.22 10:08:37 AM,28.060,37200.2
360,08.10.22 11:08:37 AM,29.953,37200.2
361,08.10.22 12:08:37 PM,31.472,37200.2
362,08.10.22 01:08:37 PM,32.807,35822.5
363,08.10.22 02:08:37 PM,33.222,34444.7
364,08.10.22 03:08:37 PM,33.848,35822.5
365,08.10.22 04:08:37 PM,35.328,35822.5
366,08.10.22 05:08:37 PM,35.542,37200.2
367,08.10.22 06:08:37 PM,34.903,34444.7
368,08.10.22 07:08:37 PM,33.430,28933.5
369,08.10.22 08:08:37 PM,29.053,12400.1
370,08.10.22 09:08:37 PM,24.545,21.5
371,08.10.22 10:08:37 PM,23.196,0.0
372,08.10.22 11:08:37 PM,21.378,0.0
373,08.11.22 12:08:37 AM,20.901,0.0
374,08.11.22 01:08:37 AM,20.043,0.0
375,08.11.22 02:08:37 AM,18.996,0.0
376,08.11.22 03:08:37 AM,18.236,0.0
377,08.11.22 04:08:37 AM,17.379,0.0
378,08.11.22 05:08:37 AM,16.903,0.0
379,08.11.22 06:08:37 AM,16.999,925.7
380,08.11.22 07:08:37 AM,18.140,2755.6
381,08.11.22 08:08:37 AM,22.908,26178.0
382,08.11.22 09:08:37 AM,24.835,12400.1
383,08.11.22 10:08:37 AM,30.760,35822.5
384,08.11.22 11:08:37 AM,32.704,35822.5
385,08.11.22 12:08:37 PM,33.953,37200.2
386,08.11.22 01:08:37 PM,35.222,37200.2
387,08.11.22 02:08:37 PM,36.187,37200.2
388,08.11.22 03:08:37 PM,35.971,34444.7
389,08.11.22 04:08:37 PM,36.295,35822.5
390,08.11.22 05:08:37 PM,36.403,35822.5
391,08.11.22 06:08:37 PM,35.971,35822.5
392,08.11.22 07:08:37 PM,33.639,19977.9
393,08.11.22 08:08:37 PM,30.356,11711.2
394,08.11.22 09:08:37 PM,24.931,32.3
395,08.11.22 10:08:37 PM,22.908,0.0
396,08.11.22 11:08:37 PM,23.196,0.0
397,08.12.22 12:08:37 AM,21.378,0.0
398,08.12.22 01:08:37 AM,20.424,0.0
399,08.12.22 02:08:37 AM,19.948,0.0
400,08.12.22 03:08:37 AM,17.570,0.0
401,08.12.22 04:08:37 AM,16.903,0.0
402,08.12.22 05:08:37 AM,16.523,0.0
403,08.12.22 06:08:37 AM,16.237,828.8
404,08.12.22 07:08:37 AM,18.331,2669.5
405,08.12.22 08:08:37 AM,23.966,26178.0
406,08.12.22 09:08:37 AM,26.390,12400.1
407,08.12.22 10:08:37 AM,31.166,34444.7
408,08.12.22 11:08:37 AM,33.743,35822.5
409,08.12.22 12:08:37 PM,33.848,35822.5
410,08.12.22 01:08:37 PM,34.796,22044.6
411,08.12.22 02:08:37 PM,35.435,11022.3
412,08.12.22 03:08:37 PM,36.295,41333.6
413,08.12.22 04:08:37 PM,35.328,44089.2
414,08.12.22 05:08:37 PM,37.055,41333.6
415,08.12.22 06:08:37 PM,35.542,35822.5
416,08.12.22 07:08:37 PM,33.639,26178.0
417,08.12.22 08:08:37 PM,29.953,9300.1
418,08.12.22 09:08:37 PM,25.805,10.8
419,08.12.22 10:08:37 PM,24.835,0.0
420,08.12.22 11:08:37 PM,23.388,0.0
421,08.13.22 12:08:37 AM,22.525,0.0
422,08.13.22 01:08:37 AM,21.760,0.0
423,08.13.22 02:08:37 AM,20.615,0.0
424,08.13.22 03:08:37 AM,20.234,0.0
425,08.13.22 04:08:37 AM,19.758,0.0
426,08.13.22 05:08:37 AM,18.996,0.0
427,08.13.22 06:08:37 AM,19.567,731.9
428,08.13.22 07:08:37 AM,19.187,1636.1
429,08.13.22 08:08:37 AM,23.869,13089.0
430,08.13.22 09:08:37 AM,25.416,11022.3
431,08.13.22 10:08:37 AM,27.272,7577.8
432,08.13.22 11:08:37 AM,28.357,15155.7
433,08.13.22 12:08:37 PM,29.053,12400.1
434,08.13.22 01:08:37 PM,27.272,6544.5
435,08.13.22 02:08:37 PM,26.781,8611.2
436,08.13.22 03:08:37 PM,28.357,12400.1
437,08.13.22 04:08:37 PM,32.291,37200.2
438,08.13.22 05:08:37 PM,34.796,30311.3
439,08.13.22 06:08:37 PM,33.118,22044.6
440,08.13.22 07:08:37 PM,30.659,4822.3
441,08.13.22 08:08:37 PM,27.370,1722.2
442,08.13.22 09:08:37 PM,26.195,0.0
443,08.13.22 10:08:37 PM,25.902,0.0
444,08.13.22 11:08:37 PM,24.738,0.0
445,08.14.22 12:08:37 AM,23.581,0.0
446,08.14.22 01:08:37 AM,23.388,0.0
447,08.14.22 02:08:37 AM,22.333,0.0
448,08.14.22 03:08:37 AM,21.473,0.0
449,08.14.22 04:08:37 AM,22.238,0.0
450,08.14.22 05:08:37 AM,21.951,0.0
451,08.14.22 06:08:37 AM,21.760,204.5
452,08.14.22 07:08:37 AM,22.621,3616.7
453,08.14.22 08:08:37 AM,27.075,24800.2
454,08.14.22 09:08:37 AM,27.272,10333.4
455,08.14.22 10:08:37 AM,31.778,27555.7
456,08.14.22 11:08:37 AM,34.585,26178.0
457,08.14.22 12:08:37 PM,34.691,37200.2
458,08.14.22 01:08:37 PM,36.837,9644.5
459,08.14.22 02:08:37 PM,37.274,35822.5
460,08.14.22 03:08:37 PM,37.604,13089.0
461,08.14.22 04:08:37 PM,38.938,35822.5
462,08.14.22 05:08:37 PM,33.118,31689.1
463,08.14.22 06:08:37 PM,36.403,31689.1
464,08.14.22 07:08:37 PM,33.014,3272.2
465,08.14.22 08:08:37 PM,31.370,6200.0
466,08.14.22 09:08:37 PM,28.555,0.0
467,08.14.22 10:08:37 PM,27.272,0.0
468,08.14.22 11:08:37 PM,25.708,0.0
469,08.15.22 12:08:37 AM,25.416,0.0
470,08.15.22 01:08:37 AM,24.255,0.0
471,08.15.22 02:08:37 AM,23.581,0.0
472,08.15.22 03:08:37 AM,23.004,0.0
473,08.15.22 04:08:37 AM,21.855,0.0
474,08.15.22 05:08:37 AM,21.378,0.0
475,08.15.22 06:08:37 AM,21.282,484.4
476,08.15.22 07:08:37 AM,21.855,2669.5
477,08.15.22 08:08:37 AM,25.513,18600.1
478,08.15.22 09:08:37 AM,25.902,9300.1
479,08.15.22 10:08:37 AM,29.252,26178.0
480,08.15.22 11:08:37 AM,33.430,37200.2
481,08.15.22 12:08:37 PM,33.014,41333.6
482,08.15.22 01:08:37 PM,33.743,15155.7
483,08.15.22 02:08:37 PM,33.222,13089.0
484,08.15.22 03:08:37 PM,37.165,38578.0
485,08.15.22 04:08:37 PM,35.756,38578.0
486,08.15.22 05:08:37 PM,33.535,7577.8
487,08.15.22 06:08:37 PM,29.652,1636.1
488,08.15.22 07:08:37 PM,20.996,32.3
489,08.15.22 08:08:37 PM,20.519,10.8
490,08.15.22 09:08:37 PM,20.043,0.0
491,08.15.22 10:08:37 PM,19.758,0.0
492,08.15.22 11:08:37 PM,19.567,0.0
493,08.16.22 12:08:37 AM,19.948,0.0
494,08.16.22 01:08:37 AM,19.853,0.0
495,08.16.22 02:08:37 AM,19.187,0.0
496,08.16.22 03:08:37 AM,18.806,0.0
497,08.16.22 04:08:37 AM,18.331,0.0
498,08.16.22 05:08:37 AM,18.236,0.0
499,08.16.22 06:08:37 AM,18.140,516.7
500,08.16.22 07:08:37 AM,18.996,2755.6
501,08.16.22 08:08:37 AM,22.717,21355.7
502,08.16.22 09:08:37 AM,24.158,9644.5
503,08.16.22 10:08:37 AM,29.452,31689.1
504,08.16.22 11:08:37 AM,32.394,33066.9
505,08.16.22 12:08:37 PM,32.911,35822.5
506,08.16.22 01:08:37 PM,34.796,38578.0
507,08.16.22 02:08:37 PM,33.118,37200.2
508,08.16.22 03:08:37 PM,31.676,11022.3
509,08.16.22 04:08:37 PM,34.903,9300.1
510,08.16.22 05:08:37 PM,33.848,10333.4
511,08.16.22 06:08:37 PM,35.435,27555.7
512,08.16.22 07:08:37 PM,33.953,22044.6
513,08.16.22 08:08:37 PM,28.357,3100.0
514,08.16.22 09:08:37 PM,23.677,0.0
515,08.16.22 10:08:37 PM,22.429,0.0
516,08.16.22 11:08:37 PM,21.473,0.0
517,08.17.22 12:08:37 AM,20.901,0.0
518,08.17.22 01:08:37 AM,20.329,0.0
519,08.17.22 02:08:37 AM,19.662,0.0
520,08.17.22 03:08:37 AM,19.092,0.0
521,08.17.22 04:08:37 AM,18.806,0.0
522,08.17.22 05:08:37 AM,18.521,0.0
523,08.17.22 06:08:37 AM,18.616,656.6
524,08.17.22 07:08:37 AM,20.424,2927.8
525,08.17.22 08:08:37 AM,24.931,17222.3
526,08.17.22 09:08:37 AM,29.152,10677.8
527,08.17.22 10:08:37 AM,34.058,30311.3
528,08.17.22 11:08:37 AM,36.620,34444.7
